CustomerID,CustomerName,Gender,DOB,City,State,Phone,Email
C03940,Customer_3940,F,1995-12-26,Madurai,Gujarat,9710702692,customer3940@example.com
C03941,Customer_3941,M,1976-08-04,Kochi,Kerala,9210535261,customer3941@example.com
C03942,Customer_3942,F,1970-12-15,Pune,Kerala,9764413851,customer3942@example.com
C03943,Customer_3943,M,1977-11-09,Mumbai,Tamil Nadu,9298593487,customer3943@example.com
C03944,Customer_3944,M,1983-03-17,Hyderabad,Maharashtra,9534019517,customer3944@example.com
C03945,Customer_3945,M,1988-04-17,Chennai,Kerala,9607855782,customer3945@example.com
C03946,Customer_3946,M,1987-11-08,Bangalore,Maharashtra,9920115002,customer3946@example.com
C03947,Customer_3947,F,2009-12-30,Chennai,Gujarat,9574582446,customer3947@example.com
C03948,Customer_3948,M,2003-08-12,Mumbai,Telangana,9703077460,customer3948@example.com
C03949,Customer_3949,M,1993-04-29,Mumbai,Telangana,9819564389,customer3949@example.com
C03950,Customer_3950,F,1999-03-02,Mumbai,Kerala,9248738005,customer3950@example.com
C03951,Customer_3951,M,2007-07-02,Pune,Tamil Nadu,9470100429,customer3951@example.com
C03952,Customer_3952,F,2009-10-20,Bangalore,Karnataka,9846404164,customer3952@example.com
C03953,Customer_3953,F,1985-04-24,Chennai,Kerala,9963916845,customer3953@example.com
C03954,Customer_3954,M,1988-03-22,Kochi,Kerala,9826444529,customer3954@example.com
C03955,Customer_3955,M,1989-06-23,Pune,Tamil Nadu,9941385000,customer3955@example.com
C03956,Customer_3956,F,1995-09-13,Madurai,Telangana,9536932332,customer3956@example.com
C03957,Customer_3957,M,2007-03-13,Mumbai,Tamil Nadu,9703221779,customer3957@example.com
C03958,Customer_3958,F,2006-04-12,Madurai,Tamil Nadu,9821566976,customer3958@example.com
C03959,Customer_3959,M,2004-05-20,Mumbai,Kerala,9436827097,customer3959@example.com
C03960,Customer_3960,F,2003-08-30,Bangalore,Telangana,9306202347,customer3960@example.com
C03961,Customer_3961,F,1987-11-19,Hyderabad,Karnataka,9730942731,customer3961@example.com
C03962,Customer_3962,F,2008-02-13,Pune,Gujarat,9143553198,customer3962@example.com
C03963,Customer_3963,M,2007-05-07,Hyderabad,Maharashtra,9907811245,customer3963@example.com
C03964,Customer_3964,M,1970-01-17,Chennai,Gujarat,9651794425,customer3964@example.com
C03965,Customer_3965,F,1996-12-06,Madurai,Maharashtra,9167221562,customer3965@example.com
C03966,Customer_3966,M,1975-03-29,Madurai,Kerala,9316958854,customer3966@example.com
C03967,Customer_3967,M,1973-08-23,Mumbai,Kerala,9459532761,customer3967@example.com
C03968,Customer_3968,M,1972-02-25,Bangalore,Maharashtra,9666734231,customer3968@example.com
C03969,Customer_3969,M,1997-06-16,Pune,Tamil Nadu,9414643481,customer3969@example.com
C03970,Customer_3970,M,2008-06-24,Kochi,Tamil Nadu,9586552040,customer3970@example.com
C03971,Customer_3971,F,2004-09-14,Hyderabad,Gujarat,9660286768,customer3971@example.com
C03972,Customer_3972,M,2009-02-09,Ahmedabad,Gujarat,9541452803,customer3972@example.com
C03973,Customer_3973,M,1972-04-04,Kochi,Karnataka,9784513511,customer3973@example.com
C03974,Customer_3974,F,1982-02-12,Chennai,Maharashtra,9573143850,customer3974@example.com
C03975,Customer_3975,F,1996-11-11,Pune,Maharashtra,9274281489,customer3975@example.com
C03976,Customer_3976,M,2002-01-16,Ahmedabad,Karnataka,9879559338,customer3976@example.com
C03977,Customer_3977,F,2004-03-23,Madurai,Gujarat,9239617339,customer3977@example.com
C03978,Customer_3978,M,1985-06-16,Chennai,Kerala,9957562163,customer3978@example.com
C03979,Customer_3979,M,2003-06-17,Ahmedabad,Gujarat,9771507060,customer3979@example.com
C03980,Customer_3980,F,1987-04-01,Chennai,Karnataka,9707116575,customer3980@example.com
C03981,Customer_3981,M,2004-07-02,Pune,Tamil Nadu,9526574971,customer3981@example.com
C03982,Customer_3982,F,1973-01-05,Mumbai,Karnataka,9317611435,customer3982@example.com
C03983,Customer_3983,F,1980-05-30,Bangalore,Karnataka,9437369840,customer3983@example.com
C03984,Customer_3984,F,2002-01-26,Hyderabad,Karnataka,9470162953,customer3984@example.com
C03985,Customer_3985,F,1974-11-17,Ahmedabad,Kerala,9184987555,customer3985@example.com
C03986,Customer_3986,F,1970-06-24,Mumbai,Karnataka,9828032070,customer3986@example.com
C03987,Customer_3987,M,1973-07-11,Hyderabad,Tamil Nadu,9507838874,customer3987@example.com
C03988,Customer_3988,M,1979-10-26,Madurai,Karnataka,9986016715,customer3988@example.com
C03989,Customer_3989,F,1975-12-09,Ahmedabad,Maharashtra,9686384137,customer3989@example.com
C03990,Customer_3990,F,1986-11-13,Bangalore,Karnataka,9334348150,customer3990@example.com
C03991,Customer_3991,F,1973-05-02,Pune,Telangana,9384110660,customer3991@example.com
C03992,Customer_3992,M,2002-07-26,Hyderabad,Kerala,9446842944,customer3992@example.com
C03993,Customer_3993,M,1976-04-26,Madurai,Telangana,9647896762,customer3993@example.com
C03994,Customer_3994,M,2006-09-02,Bangalore,Maharashtra,9395699678,customer3994@example.com
C03995,Customer_3995,F,1972-05-16,Mumbai,Maharashtra,9319999302,customer3995@example.com
C03996,Customer_3996,F,2007-04-28,Bangalore,Maharashtra,9605086035,customer3996@example.com
C03997,Customer_3997,M,1976-05-11,Ahmedabad,Gujarat,9949261948,customer3997@example.com
C03998,Customer_3998,F,1999-12-07,Hyderabad,Karnataka,9180722375,customer3998@example.com
C03999,Customer_3999,M,2007-05-30,Hyderabad,Gujarat,9199072590,customer3999@example.com
C04000,Customer_4000,F,2010-02-11,Hyderabad,Tamil Nadu,9774595080,customer4000@example.com
C04001,Customer_4001,M,1981-09-17,Madurai,Karnataka,9714738446,customer4001@example.com
C04002,Customer_4002,F,2002-12-13,Ahmedabad,Gujarat,9837423589,customer4002@example.com
C04003,Customer_4003,F,1980-06-28,Madurai,Karnataka,9983200030,customer4003@example.com
C04004,Customer_4004,M,2009-04-28,Bangalore,Kerala,9290284883,customer4004@example.com
C04005,Customer_4005,F,1988-04-27,Chennai,Telangana,9345788402,customer4005@example.com
C04006,Customer_4006,F,2003-02-21,Chennai,Maharashtra,9943539825,customer4006@example.com
C04007,Customer_4007,F,1988-01-26,Bangalore,Maharashtra,9613593535,customer4007@example.com
C04008,Customer_4008,M,1988-01-24,Ahmedabad,Karnataka,9534956373,customer4008@example.com
C04009,Customer_4009,M,2008-07-31,Chennai,Telangana,9920914314,customer4009@example.com
C04010,Customer_4010,M,1986-11-15,Hyderabad,Tamil Nadu,9807499801,customer4010@example.com
C04011,Customer_4011,M,1978-02-04,Mumbai,Gujarat,9475062119,customer4011@example.com
C04012,Customer_4012,F,2000-03-24,Hyderabad,Tamil Nadu,9522363610,customer4012@example.com
C04013,Customer_4013,F,1970-09-01,Kochi,Kerala,9580265736,customer4013@example.com
C04014,Customer_4014,M,2000-10-21,Pune,Maharashtra,9711422741,customer4014@example.com
C04015,Customer_4015,M,2002-11-10,Bangalore,Kerala,9799329863,customer4015@example.com
C04016,Customer_4016,M,1973-04-06,Hyderabad,Telangana,9709742590,customer4016@example.com
C04017,Customer_4017,F,1990-06-27,Chennai,Kerala,9734187044,customer4017@example.com
C04018,Customer_4018,F,1980-07-20,Madurai,Kerala,9753867179,customer4018@example.com
C04019,Customer_4019,F,2005-02-20,Chennai,Karnataka,9236230005,customer4019@example.com
C04020,Customer_4020,M,2008-03-02,Kochi,Tamil Nadu,9749792615,customer4020@example.com
C04021,Customer_4021,M,1999-09-17,Madurai,Gujarat,9742336928,customer4021@example.com
C04022,Customer_4022,F,1992-10-04,Pune,Gujarat,9239573741,customer4022@example.com
C04023,Customer_4023,F,2009-08-02,Kochi,Gujarat,9754692568,customer4023@example.com
C04024,Customer_4024,M,1999-01-13,Bangalore,Telangana,9472351517,customer4024@example.com
C04025,Customer_4025,F,1998-01-31,Ahmedabad,Tamil Nadu,9846551607,customer4025@example.com
C04026,Customer_4026,F,1974-02-10,Kochi,Karnataka,9352630965,customer4026@example.com
C04027,Customer_4027,F,1990-01-29,Madurai,Maharashtra,9310441319,customer4027@example.com
C04028,Customer_4028,M,1971-03-06,Ahmedabad,Telangana,9508503245,customer4028@example.com
C04029,Customer_4029,M,1997-07-18,Bangalore,Gujarat,9774115503,customer4029@example.com
C04030,Customer_4030,F,1992-03-14,Ahmedabad,Maharashtra,9681943138,customer4030@example.com
C04031,Customer_4031,M,2008-06-11,Madurai,Kerala,9633892433,customer4031@example.com
C04032,Customer_4032,M,2007-07-20,Hyderabad,Telangana,9654176259,customer4032@example.com
C04033,Customer_4033,M,1992-02-27,Chennai,Gujarat,9671381693,customer4033@example.com
C04034,Customer_4034,F,2000-07-28,Chennai,Maharashtra,9791005969,customer4034@example.com
C04035,Customer_4035,M,2000-08-10,Mumbai,Telangana,9155697152,customer4035@example.com
C04036,Customer_4036,F,2009-08-11,Chennai,Gujarat,9486930664,customer4036@example.com
C04037,Customer_4037,F,1987-02-02,Kochi,Gujarat,9590308576,customer4037@example.com
C04038,Customer_4038,M,1971-05-17,Bangalore,Karnataka,9400215084,customer4038@example.com
C04039,Customer_4039,M,2004-11-30,Kochi,Telangana,9388109029,customer4039@example.com
C04040,Customer_4040,F,1978-03-10,Madurai,Maharashtra,9737367690,customer4040@example.com
C04041,Customer_4041,F,1978-10-19,Hyderabad,Telangana,9987413711,customer4041@example.com
C04042,Customer_4042,F,1978-05-01,Mumbai,Gujarat,9242912785,customer4042@example.com
C04043,Customer_4043,F,2005-06-01,Madurai,Karnataka,9308915593,customer4043@example.com
C04044,Customer_4044,M,1985-04-05,Madurai,Karnataka,9379954996,customer4044@example.com
C04045,Customer_4045,M,2000-09-14,Kochi,Karnataka,9672347608,customer4045@example.com
C04046,Customer_4046,F,2002-05-29,Ahmedabad,Karnataka,9468669978,customer4046@example.com
C04047,Customer_4047,F,1977-07-10,Hyderabad,Maharashtra,9732567335,customer4047@example.com
C04048,Customer_4048,M,2008-12-13,Mumbai,Telangana,9668804976,customer4048@example.com
C04049,Customer_4049,F,1974-08-02,Mumbai,Kerala,9214042789,customer4049@example.com
C04050,Customer_4050,F,1986-07-25,Kochi,Tamil Nadu,9793444837,customer4050@example.com
C04051,Customer_4051,F,1993-04-12,Pune,Maharashtra,9699883347,customer4051@example.com
C04052,Customer_4052,F,1970-09-14,Kochi,Maharashtra,9930005907,customer4052@example.com
C04053,Customer_4053,F,2007-01-01,Pune,Karnataka,9108162937,customer4053@example.com
C04054,Customer_4054,M,1983-10-03,Bangalore,Gujarat,9650088887,customer4054@example.com
C04055,Customer_4055,M,2007-05-04,Bangalore,Maharashtra,9743172472,customer4055@example.com
C04056,Customer_4056,F,1977-05-24,Chennai,Karnataka,9660002094,customer4056@example.com
C04057,Customer_4057,F,1996-02-09,Mumbai,Telangana,9951962057,customer4057@example.com
C04058,Customer_4058,M,1973-11-10,Kochi,Karnataka,9523624169,customer4058@example.com
C04059,Customer_4059,F,1973-12-16,Kochi,Telangana,9587131684,customer4059@example.com
C04060,Customer_4060,M,1984-08-28,Kochi,Karnataka,9215128987,customer4060@example.com
C04061,Customer_4061,M,2002-09-12,Hyderabad,Telangana,9765053697,customer4061@example.com
C04062,Customer_4062,M,2006-09-03,Madurai,Maharashtra,9881514034,customer4062@example.com
C04063,Customer_4063,M,1980-09-06,Madurai,Maharashtra,9440720011,customer4063@example.com
C04064,Customer_4064,M,1970-09-21,Pune,Karnataka,9848533254,customer4064@example.com
C04065,Customer_4065,M,1982-09-19,Bangalore,Tamil Nadu,9933581968,customer4065@example.com
C04066,Customer_4066,F,1977-12-15,Ahmedabad,Maharashtra,9761122988,customer4066@example.com
C04067,Customer_4067,M,2001-03-23,Ahmedabad,Kerala,9164577330,customer4067@example.com
C04068,Customer_4068,M,2003-12-29,Ahmedabad,Tamil Nadu,9391716359,customer4068@example.com
C04069,Customer_4069,F,1975-10-28,Mumbai,Kerala,9665629037,customer4069@example.com
C04070,Customer_4070,F,1988-01-16,Hyderabad,Karnataka,9455293889,customer4070@example.com
C04071,Customer_4071,F,1988-08-31,Chennai,Telangana,9929922494,customer4071@example.com
C04072,Customer_4072,F,2005-07-16,Ahmedabad,Kerala,9574810235,customer4072@example.com
C04073,Customer_4073,F,1983-05-26,Hyderabad,Karnataka,9629045335,customer4073@example.com
C04074,Customer_4074,F,1992-11-20,Kochi,Gujarat,9818671253,customer4074@example.com
C04075,Customer_4075,F,1994-04-14,Kochi,Gujarat,9731705098,customer4075@example.com
C04076,Customer_4076,F,1986-04-26,Kochi,Gujarat,9758899330,customer4076@example.com
C04077,Customer_4077,F,1977-12-22,Hyderabad,Telangana,9759688210,customer4077@example.com
C04078,Customer_4078,M,1973-09-21,Madurai,Telangana,9127268476,customer4078@example.com
C04079,Customer_4079,M,2008-03-04,Chennai,Tamil Nadu,9146036613,customer4079@example.com
C04080,Customer_4080,M,2005-12-16,Pune,Telangana,9786298234,customer4080@example.com
C04081,Customer_4081,M,1996-04-20,Mumbai,Tamil Nadu,9353855386,customer4081@example.com
C04082,Customer_4082,M,1998-10-30,Bangalore,Telangana,9440780867,customer4082@example.com
C04083,Customer_4083,M,1979-05-07,Chennai,Telangana,9464996815,customer4083@example.com
C04084,Customer_4084,F,1971-07-08,Mumbai,Gujarat,9779684090,customer4084@example.com
C04085,Customer_4085,F,1994-12-03,Hyderabad,Gujarat,9207770802,customer4085@example.com
C04086,Customer_4086,F,1983-08-09,Pune,Kerala,9663491001,customer4086@example.com
C04087,Customer_4087,F,1987-04-23,Ahmedabad,Karnataka,9636424728,customer4087@example.com
C04088,Customer_4088,M,1988-12-23,Ahmedabad,Gujarat,9946997237,customer4088@example.com
C04089,Customer_4089,F,2002-04-09,Pune,Gujarat,9543755436,customer4089@example.com
C04090,Customer_4090,M,2003-07-04,Chennai,Karnataka,9493305297,customer4090@example.com
C04091,Customer_4091,M,1986-07-18,Pune,Karnataka,9174725150,customer4091@example.com
C04092,Customer_4092,M,2006-02-16,Hyderabad,Gujarat,9683433416,customer4092@example.com
C04093,Customer_4093,M,2003-01-23,Hyderabad,Karnataka,9998011802,customer4093@example.com
C04094,Customer_4094,M,1975-09-01,Mumbai,Kerala,9253773365,customer4094@example.com
C04095,Customer_4095,M,1998-02-14,Pune,Kerala,9199432884,customer4095@example.com
C04096,Customer_4096,M,1986-12-02,Chennai,Tamil Nadu,9657906157,customer4096@example.com
C04097,Customer_4097,M,1988-08-19,Pune,Maharashtra,9271960612,customer4097@example.com
C04098,Customer_4098,M,2002-03-10,Ahmedabad,Telangana,9126011809,customer4098@example.com
C04099,Customer_4099,M,2004-05-27,Ahmedabad,Maharashtra,9656929800,customer4099@example.com
C04100,Customer_4100,M,1999-11-02,Ahmedabad,Karnataka,9944952083,customer4100@example.com
C04101,Customer_4101,M,2010-05-14,Kochi,Maharashtra,9598496915,customer4101@example.com
C04102,Customer_4102,F,1981-09-05,Kochi,Kerala,9774024817,customer4102@example.com
C04103,Customer_4103,F,1991-09-15,Hyderabad,Maharashtra,9266166841,customer4103@example.com
C04104,Customer_4104,M,1984-08-06,Hyderabad,Kerala,9196888083,customer4104@example.com
C04105,Customer_4105,F,1987-02-26,Mumbai,Gujarat,9209790046,customer4105@example.com
C04106,Customer_4106,F,1972-05-19,Hyderabad,Gujarat,9571948739,customer4106@example.com
C04107,Customer_4107,M,1998-12-14,Ahmedabad,Karnataka,9167991414,customer4107@example.com
C04108,Customer_4108,F,2000-11-02,Mumbai,Karnataka,9575558434,customer4108@example.com
C04109,Customer_4109,M,1995-04-28,Hyderabad,Tamil Nadu,9449849361,customer4109@example.com
C04110,Customer_4110,M,1977-09-27,Hyderabad,Kerala,9708676979,customer4110@example.com
C04111,Customer_4111,M,2003-03-29,Madurai,Karnataka,9208243963,customer4111@example.com
C04112,Customer_4112,F,2005-11-10,Kochi,Gujarat,9728328736,customer4112@example.com
C04113,Customer_4113,M,1998-09-22,Pune,Karnataka,9693925686,customer4113@example.com
C04114,Customer_4114,M,1980-08-10,Hyderabad,Telangana,9801496649,customer4114@example.com
C04115,Customer_4115,F,2001-07-06,Mumbai,Kerala,9679996203,customer4115@example.com
C04116,Customer_4116,M,1984-05-13,Pune,Telangana,9548690291,customer4116@example.com
C04117,Customer_4117,M,1991-12-10,Ahmedabad,Gujarat,9898498851,customer4117@example.com
C04118,Customer_4118,F,1979-10-26,Hyderabad,Maharashtra,9411216329,customer4118@example.com
C04119,Customer_4119,M,1970-11-17,Kochi,Telangana,9372619016,customer4119@example.com
C04120,Customer_4120,F,1997-06-02,Bangalore,Karnataka,9579776538,customer4120@example.com
C04121,Customer_4121,F,1970-02-14,Hyderabad,Kerala,9287186021,customer4121@example.com
C04122,Customer_4122,F,1973-02-18,Hyderabad,Tamil Nadu,9455526363,customer4122@example.com
C04123,Customer_4123,M,1999-11-28,Ahmedabad,Kerala,9634402283,customer4123@example.com
C04124,Customer_4124,M,1979-08-12,Ahmedabad,Gujarat,9977784205,customer4124@example.com
C04125,Customer_4125,F,1976-03-15,Mumbai,Karnataka,9260244776,customer4125@example.com
C04126,Customer_4126,M,2006-06-10,Bangalore,Karnataka,9951728121,customer4126@example.com
C04127,Customer_4127,F,1987-10-25,Chennai,Kerala,9302336404,customer4127@example.com
C04128,Customer_4128,M,1971-09-09,Chennai,Telangana,9917114055,customer4128@example.com
C04129,Customer_4129,F,1997-03-18,Ahmedabad,Kerala,9640586817,customer4129@example.com
C04130,Customer_4130,F,1985-09-02,Mumbai,Gujarat,9894548673,customer4130@example.com
C04131,Customer_4131,F,1999-12-08,Kochi,Karnataka,9354257614,customer4131@example.com
C04132,Customer_4132,F,1972-09-24,Chennai,Karnataka,9118615485,customer4132@example.com
C04133,Customer_4133,F,1983-07-21,Mumbai,Maharashtra,9793000324,customer4133@example.com
C04134,Customer_4134,M,2006-07-18,Kochi,Tamil Nadu,9594151851,customer4134@example.com
C04135,Customer_4135,M,1985-07-24,Hyderabad,Karnataka,9881638713,customer4135@example.com
C04136,Customer_4136,M,1971-01-10,Hyderabad,Gujarat,9719751372,customer4136@example.com
C04137,Customer_4137,M,2004-12-14,Kochi,Gujarat,9125801967,customer4137@example.com
C04138,Customer_4138,M,1983-08-01,Mumbai,Maharashtra,9397624249,customer4138@example.com
C04139,Customer_4139,M,1972-07-17,Mumbai,Tamil Nadu,9719064960,customer4139@example.com
C04140,Customer_4140,F,1991-02-02,Bangalore,Karnataka,9837417461,customer4140@example.com
C04141,Customer_4141,F,1974-03-03,Bangalore,Karnataka,9527155442,customer4141@example.com
C04142,Customer_4142,M,1998-05-29,Hyderabad,Gujarat,9262980471,customer4142@example.com
C04143,Customer_4143,M,1979-04-19,Hyderabad,Tamil Nadu,9837430793,customer4143@example.com
C04144,Customer_4144,F,1988-05-25,Ahmedabad,Gujarat,9249931996,customer4144@example.com
C04145,Customer_4145,M,1975-03-02,Bangalore,Tamil Nadu,9221020998,customer4145@example.com
C04146,Customer_4146,F,1988-01-24,Bangalore,Karnataka,9294032644,customer4146@example.com
C04147,Customer_4147,M,1975-06-05,Chennai,Maharashtra,9246014686,customer4147@example.com
C04148,Customer_4148,F,1999-09-07,Ahmedabad,Karnataka,9312548616,customer4148@example.com
C04149,Customer_4149,M,1971-08-30,Pune,Kerala,9306635789,customer4149@example.com
C04150,Customer_4150,F,1987-01-22,Kochi,Karnataka,9675685030,customer4150@example.com
C04151,Customer_4151,M,1999-08-15,Hyderabad,Maharashtra,9798604907,customer4151@example.com
C04152,Customer_4152,F,2004-11-02,Bangalore,Karnataka,9920725378,customer4152@example.com
C04153,Customer_4153,F,1977-11-25,Bangalore,Tamil Nadu,9405426333,customer4153@example.com
C04154,Customer_4154,M,2005-06-06,Madurai,Gujarat,9663517299,customer4154@example.com
C04155,Customer_4155,M,1985-02-14,Chennai,Kerala,9813956153,customer4155@example.com
C04156,Customer_4156,F,1976-01-15,Hyderabad,Kerala,9407855703,customer4156@example.com
C04157,Customer_4157,F,1975-10-12,Chennai,Kerala,9307934280,customer4157@example.com
C04158,Customer_4158,F,1985-09-12,Madurai,Tamil Nadu,9970229749,customer4158@example.com
C04159,Customer_4159,M,2006-02-16,Mumbai,Gujarat,9816132706,customer4159@example.com
C04160,Customer_4160,F,1975-10-02,Ahmedabad,Tamil Nadu,9933613409,customer4160@example.com
C04161,Customer_4161,M,1980-04-07,Ahmedabad,Tamil Nadu,9252341437,customer4161@example.com
C04162,Customer_4162,F,1978-07-23,Madurai,Telangana,9690230487,customer4162@example.com
C04163,Customer_4163,F,1994-03-17,Kochi,Maharashtra,9429579854,customer4163@example.com
C04164,Customer_4164,M,1979-07-06,Chennai,Telangana,9180475880,customer4164@example.com
C04165,Customer_4165,M,1971-02-25,Hyderabad,Maharashtra,9157783846,customer4165@example.com
C04166,Customer_4166,F,1975-07-11,Kochi,Kerala,9273896637,customer4166@example.com
C04167,Customer_4167,F,1980-05-09,Ahmedabad,Telangana,9164756261,customer4167@example.com
C04168,Customer_4168,M,1996-11-15,Chennai,Maharashtra,9871849625,customer4168@example.com
C04169,Customer_4169,M,1989-05-06,Madurai,Kerala,9124030760,customer4169@example.com
C04170,Customer_4170,F,1980-03-27,Hyderabad,Karnataka,9402149641,customer4170@example.com
C04171,Customer_4171,M,1985-05-11,Kochi,Telangana,9270293780,customer4171@example.com
C04172,Customer_4172,M,1979-12-14,Pune,Tamil Nadu,9368110590,customer4172@example.com
C04173,Customer_4173,M,1975-08-05,Chennai,Kerala,9489968830,customer4173@example.com
C04174,Customer_4174,F,1992-04-07,Ahmedabad,Telangana,9554395870,customer4174@example.com
C04175,Customer_4175,F,1997-12-10,Bangalore,Telangana,9575466049,customer4175@example.com
C04176,Customer_4176,F,1986-09-08,Pune,Maharashtra,9285201676,customer4176@example.com
C04177,Customer_4177,M,1981-04-09,Ahmedabad,Tamil Nadu,9246951403,customer4177@example.com
C04178,Customer_4178,F,1990-09-18,Madurai,Tamil Nadu,9218713151,customer4178@example.com
C04179,Customer_4179,M,1994-11-23,Chennai,Tamil Nadu,9956050388,customer4179@example.com
C04180,Customer_4180,M,1971-09-27,Mumbai,Tamil Nadu,9965539784,customer4180@example.com
C04181,Customer_4181,F,1994-11-05,Mumbai,Tamil Nadu,9582459879,customer4181@example.com
C04182,Customer_4182,F,1982-05-22,Bangalore,Maharashtra,9273811268,customer4182@example.com
C04183,Customer_4183,F,1993-02-27,Chennai,Kerala,9114097170,customer4183@example.com
C04184,Customer_4184,M,2006-06-10,Kochi,Maharashtra,9215322186,customer4184@example.com
C04185,Customer_4185,M,1996-08-03,Chennai,Gujarat,9216159122,customer4185@example.com
C04186,Customer_4186,F,2001-08-05,Chennai,Maharashtra,9190661379,customer4186@example.com
C04187,Customer_4187,M,1992-10-21,Chennai,Maharashtra,9586365460,customer4187@example.com
C04188,Customer_4188,M,1981-01-21,Chennai,Maharashtra,9865171242,customer4188@example.com
C04189,Customer_4189,M,1984-11-24,Bangalore,Tamil Nadu,9972949045,customer4189@example.com
C04190,Customer_4190,F,1986-03-14,Pune,Maharashtra,9422376563,customer4190@example.com
C04191,Customer_4191,M,2005-12-07,Madurai,Karnataka,9222627606,customer4191@example.com
C04192,Customer_4192,M,1971-02-11,Chennai,Kerala,9567180873,customer4192@example.com
C04193,Customer_4193,M,1985-08-26,Kochi,Maharashtra,9557315649,customer4193@example.com
C04194,Customer_4194,F,1996-09-28,Pune,Maharashtra,9131873007,customer4194@example.com
C04195,Customer_4195,M,1975-05-29,Chennai,Telangana,9313636823,customer4195@example.com
C04196,Customer_4196,M,1997-03-24,Madurai,Karnataka,9983244394,customer4196@example.com
C04197,Customer_4197,F,1981-05-28,Madurai,Maharashtra,9569019932,customer4197@example.com
C04198,Customer_4198,M,1973-07-17,Kochi,Kerala,9168799522,customer4198@example.com
C04199,Customer_4199,M,2007-04-07,Hyderabad,Gujarat,9610031015,customer4199@example.com
C04200,Customer_4200,M,1971-06-10,Chennai,Telangana,9532701137,customer4200@example.com
C04201,Customer_4201,F,1989-02-02,Bangalore,Telangana,9454691010,customer4201@example.com
C04202,Customer_4202,M,2003-11-15,Bangalore,Tamil Nadu,9154307238,customer4202@example.com
C04203,Customer_4203,F,1996-05-26,Ahmedabad,Gujarat,9601822501,customer4203@example.com
C04204,Customer_4204,M,2010-12-30,Pune,Tamil Nadu,9121096724,customer4204@example.com
C04205,Customer_4205,F,1996-04-07,Mumbai,Kerala,9924926521,customer4205@example.com
C04206,Customer_4206,M,2006-10-22,Pune,Kerala,9103250098,customer4206@example.com
C04207,Customer_4207,F,1981-03-08,Bangalore,Telangana,9942305034,customer4207@example.com
C04208,Customer_4208,M,1971-11-24,Pune,Kerala,9753746864,customer4208@example.com
C04209,Customer_4209,M,2006-03-28,Pune,Gujarat,9991346322,customer4209@example.com
C04210,Customer_4210,F,2010-12-08,Madurai,Kerala,9668211193,customer4210@example.com
C04211,Customer_4211,F,1998-08-29,Mumbai,Gujarat,9169920620,customer4211@example.com
C04212,Customer_4212,M,1990-10-12,Ahmedabad,Gujarat,9229147444,customer4212@example.com
C04213,Customer_4213,F,1987-02-23,Pune,Tamil Nadu,9541186779,customer4213@example.com
C04214,Customer_4214,F,1974-06-20,Hyderabad,Karnataka,9620716920,customer4214@example.com
C04215,Customer_4215,F,1972-03-15,Ahmedabad,Maharashtra,9713125807,customer4215@example.com
C04216,Customer_4216,F,1981-02-19,Mumbai,Karnataka,9918400762,customer4216@example.com
C04217,Customer_4217,F,1989-08-07,Hyderabad,Karnataka,9891313326,customer4217@example.com
C04218,Customer_4218,F,1996-02-23,Bangalore,Kerala,9578961845,customer4218@example.com
C04219,Customer_4219,M,1973-01-02,Pune,Karnataka,9562554021,customer4219@example.com
C04220,Customer_4220,M,1971-03-08,Mumbai,Maharashtra,9154740212,customer4220@example.com
C04221,Customer_4221,F,2006-10-10,Hyderabad,Tamil Nadu,9195587527,customer4221@example.com
C04222,Customer_4222,F,1972-06-18,Hyderabad,Gujarat,9814422691,customer4222@example.com
C04223,Customer_4223,M,1998-04-19,Pune,Tamil Nadu,9685992093,customer4223@example.com
C04224,Customer_4224,M,1980-07-20,Kochi,Gujarat,9853570263,customer4224@example.com
C04225,Customer_4225,F,2010-05-30,Hyderabad,Tamil Nadu,9189658290,customer4225@example.com
C04226,Customer_4226,F,1971-01-03,Pune,Gujarat,9645694386,customer4226@example.com
C04227,Customer_4227,M,2006-07-29,Bangalore,Kerala,9528424763,customer4227@example.com
C04228,Customer_4228,F,1983-08-23,Hyderabad,Karnataka,9913716635,customer4228@example.com
C04229,Customer_4229,M,1990-03-30,Kochi,Kerala,9650985608,customer4229@example.com
C04230,Customer_4230,M,1995-08-14,Ahmedabad,Kerala,9501363926,customer4230@example.com
C04231,Customer_4231,F,1970-07-08,Hyderabad,Tamil Nadu,9971739084,customer4231@example.com
C04232,Customer_4232,M,1981-08-22,Chennai,Maharashtra,9609283947,customer4232@example.com
C04233,Customer_4233,F,1991-03-26,Bangalore,Karnataka,9302845227,customer4233@example.com
C04234,Customer_4234,F,1995-04-11,Bangalore,Telangana,9739606946,customer4234@example.com
C04235,Customer_4235,F,1974-02-08,Bangalore,Karnataka,9648572850,customer4235@example.com
C04236,Customer_4236,F,2000-04-01,Pune,Karnataka,9744139558,customer4236@example.com
C04237,Customer_4237,F,1995-02-08,Hyderabad,Maharashtra,9879757156,customer4237@example.com
C04238,Customer_4238,F,1995-12-15,Ahmedabad,Gujarat,9782243295,customer4238@example.com
C04239,Customer_4239,M,1981-12-25,Chennai,Kerala,9480793141,customer4239@example.com
C04240,Customer_4240,M,2002-01-01,Bangalore,Telangana,9948761618,customer4240@example.com
C04241,Customer_4241,M,2005-06-11,Madurai,Tamil Nadu,9480759635,customer4241@example.com
